,gene_name
5024,ENSG00000235241.1
5025,ENSG00000277726.4
5026,ENSG00000228549.3
5027,ENSG00000082701.14
5028,ENSG00000168803.14
5029,ENSG00000100836.10
5030,ENSG00000196924.14
5031,ENSG00000172322.13
5032,ENSG00000259448.2
5033,ENSG00000177548.12
5034,ENSG00000122733.12
5035,ENSG00000125629.14
5036,ENSG00000237380.6
5037,ENSG00000140905.9
5038,ENSG00000236671.7
5039,ENSG00000173540.12
5040,ENSG00000198932.12
5041,ENSG00000257964.1
5042,ENSG00000276995.1
5043,ENSG00000119673.14
5044,ENSG00000267244.5
5045,ENSG00000272931.1
5046,ENSG00000213315.5
5047,ENSG00000159374.17
5048,ENSG00000105186.14
5049,ENSG00000133519.12
5050,ENSG00000275202.1
5051,ENSG00000234883.3
5052,ENSG00000175189.3
5053,ENSG00000005187.11
5054,ENSG00000256667.6
5055,ENSG00000136869.13
5056,ENSG00000168143.8
5057,ENSG00000005007.12
5058,ENSG00000129295.8
5059,ENSG00000270823.1
5060,ENSG00000225329.3
5061,ENSG00000204677.10
5062,ENSG00000259225.6
5063,ENSG00000175115.11
5064,ENSG00000119729.10
5065,ENSG00000136273.11
5066,ENSG00000255529.7
5067,ENSG00000112183.14
5068,ENSG00000230798.5
5069,ENSG00000174010.9
5070,ENSG00000160460.15
5071,ENSG00000173406.15
5072,ENSG00000065328.16
5073,ENSG00000167588.12
5074,ENSG00000052795.12
5075,ENSG00000110079.16
5076,ENSG00000229847.8
5077,ENSG00000111684.10
5078,ENSG00000280083.1
5079,ENSG00000255474.1
5080,ENSG00000225335.3
5081,ENSG00000267666.2
5082,ENSG00000148516.21
5083,ENSG00000080608.9
5084,ENSG00000185869.13
5085,ENSG00000135423.12
5086,ENSG00000242028.5
5087,ENSG00000198408.13
5088,ENSG00000254527.1
5089,ENSG00000269890.1
5090,ENSG00000169715.14
5091,ENSG00000262678.1
5092,ENSG00000180610.10
5093,ENSG00000175893.11
5094,ENSG00000126262.4
5095,ENSG00000089012.14
5096,ENSG00000006747.14
5097,ENSG00000165233.17
5098,ENSG00000139410.14
5099,ENSG00000091262.14
5100,ENSG00000276900.1
5101,ENSG00000221994.10
5102,ENSG00000143190.21
5103,ENSG00000112186.11
5104,ENSG00000184716.13
5105,ENSG00000109099.13
5106,ENSG00000233016.6
5107,ENSG00000130772.13
5108,ENSG00000156009.9
5109,ENSG00000091164.12
5110,ENSG00000130332.14
5111,ENSG00000112308.12
5112,ENSG00000099204.18
5113,ENSG00000151322.18
5114,ENSG00000237004.3
5115,ENSG00000171174.13
5116,ENSG00000064886.13
5117,ENSG00000158006.13
5118,ENSG00000279801.1
5119,ENSG00000090924.14
5120,ENSG00000175170.14
5121,ENSG00000171533.11
5122,ENSG00000279933.1
5123,ENSG00000189014.7
5124,ENSG00000273485.1
5125,ENSG00000122705.16
5126,ENSG00000267106.5
5127,ENSG00000136052.9
5128,ENSG00000160695.14
5129,ENSG00000120471.14
5130,ENSG00000218265.1
5131,ENSG00000166426.7
5132,ENSG00000103549.21
5133,ENSG00000154640.14
5134,ENSG00000235162.8
5135,ENSG00000170759.10
5136,ENSG00000148730.6
5137,ENSG00000182040.8
5138,ENSG00000117054.13
5139,ENSG00000158301.18
5140,ENSG00000021461.16
5141,ENSG00000171872.4
5142,ENSG00000087502.17
5143,ENSG00000232702.3
5144,ENSG00000138442.9
5145,ENSG00000165702.12
5146,ENSG00000272502.1
5147,ENSG00000165917.9
5148,ENSG00000196187.11
5149,ENSG00000120029.12
5150,ENSG00000119048.7
5151,ENSG00000143850.12
5152,ENSG00000272663.1
5153,ENSG00000083223.17
5154,ENSG00000148848.14
5155,ENSG00000116096.5
5156,ENSG00000165644.10
5157,ENSG00000105971.14
5158,ENSG00000125445.10
5159,ENSG00000170873.18
5160,ENSG00000270933.1
5161,ENSG00000226328.6
5162,ENSG00000273172.1
5163,ENSG00000047597.5
5164,ENSG00000243829.1
5165,ENSG00000261326.2
5166,ENSG00000183837.9
5167,ENSG00000249590.7
5168,ENSG00000242110.7
5169,ENSG00000260136.5
5170,ENSG00000135750.14
5171,ENSG00000261295.1
5172,ENSG00000164164.15
5173,ENSG00000162670.10
5174,ENSG00000196576.14
5175,ENSG00000177602.5
5176,ENSG00000181790.10
5177,ENSG00000081913.13
5178,ENSG00000278175.2
5179,ENSG00000143373.17
5180,ENSG00000122735.15
5181,ENSG00000168404.12
5182,ENSG00000165495.15
5183,ENSG00000260037.5
5184,ENSG00000173214.5
5185,ENSG00000110080.18
5186,ENSG00000275340.1
5187,ENSG00000172469.14
5188,ENSG00000230725.5
5189,ENSG00000170043.11
5190,ENSG00000104356.10
5191,ENSG00000085644.13
5192,ENSG00000260428.2
5193,ENSG00000261468.1
5194,ENSG00000179134.14
5195,ENSG00000167513.8
5196,ENSG00000261373.1
5197,ENSG00000160766.14
5198,ENSG00000077264.14
5199,ENSG00000019505.7
5200,ENSG00000182446.13
5201,ENSG00000241322.8
5202,ENSG00000274253.4
5203,ENSG00000073584.18
5204,ENSG00000166352.15
5205,ENSG00000133026.12
5206,ENSG00000038427.15
5207,ENSG00000278231.1
5208,ENSG00000164916.10
5209,ENSG00000112031.15
5210,ENSG00000124602.9
5211,ENSG00000274419.4
5212,ENSG00000258725.1
5213,ENSG00000239445.5
5214,ENSG00000077044.9
5215,ENSG00000181541.5
5216,ENSG00000072163.18
5217,ENSG00000170903.10
5218,ENSG00000256940.1
5219,ENSG00000122877.13
5220,ENSG00000273768.1
5221,ENSG00000145604.15
5222,ENSG00000132003.9
5223,ENSG00000223947.1
5224,ENSG00000183087.14
5225,ENSG00000143434.15
5226,ENSG00000154027.18
5227,ENSG00000181026.14
5228,ENSG00000227081.5
5229,ENSG00000010610.9
5230,ENSG00000250303.3
5231,ENSG00000178363.4
5232,ENSG00000115290.9
5233,ENSG00000133433.10
5234,ENSG00000016391.10
5235,ENSG00000086065.13
5236,ENSG00000157103.10
5237,ENSG00000163517.14
5238,ENSG00000113838.12
5239,ENSG00000179409.10
5240,ENSG00000082258.12
5241,ENSG00000156313.12
5242,ENSG00000130045.15
5243,ENSG00000139364.10
5244,ENSG00000261526.2
5245,ENSG00000112473.16
5246,ENSG00000161277.10
5247,ENSG00000128886.11
5248,ENSG00000165084.15
5249,ENSG00000141449.14
5250,ENSG00000117597.17
5251,ENSG00000150867.13
5252,ENSG00000156564.8
5253,ENSG00000064703.11
5254,ENSG00000110944.8
5255,ENSG00000273154.3
5256,ENSG00000243701.5
5257,ENSG00000154529.14
5258,ENSG00000142279.12
5259,ENSG00000108239.8
5260,ENSG00000170458.13
5261,ENSG00000242748.1
5262,ENSG00000272870.1
5263,ENSG00000261220.2
5264,ENSG00000273100.1
5265,ENSG00000149929.15
5266,ENSG00000227398.3
5267,ENSG00000116857.16
5268,ENSG00000173992.8
5269,ENSG00000179476.7
5270,ENSG00000255737.2
5271,ENSG00000272033.1
5272,ENSG00000114942.13
5273,ENSG00000171357.5
5274,ENSG00000100889.11
5275,ENSG00000107159.12
5276,ENSG00000159346.12
5277,ENSG00000151715.7
5278,ENSG00000278763.1
5279,ENSG00000078401.6
5280,ENSG00000112655.15
5281,ENSG00000138615.5
5282,ENSG00000089159.15
5283,ENSG00000112149.9
5284,ENSG00000168067.11
5285,ENSG00000135837.15
5286,ENSG00000279532.1
5287,ENSG00000276710.4
5288,ENSG00000170515.13
5289,ENSG00000249242.7
5290,ENSG00000102385.12
5291,ENSG00000124508.16
5292,ENSG00000067445.20
5293,ENSG00000117228.9
5294,ENSG00000177182.10
5295,ENSG00000145569.5
5296,ENSG00000162374.16
5297,ENSG00000185559.13
5298,ENSG00000120889.12
5299,ENSG00000005102.12
5300,ENSG00000146576.12
5301,ENSG00000183876.8
5302,ENSG00000217801.9
5303,ENSG00000013563.13
5304,ENSG00000169871.12
5305,ENSG00000265354.3
5306,ENSG00000185988.11
5307,ENSG00000160191.17
5308,ENSG00000272910.1
5309,ENSG00000280388.1
5310,ENSG00000259577.1
5311,ENSG00000169813.16
5312,ENSG00000183208.12
5313,ENSG00000237476.1
5314,ENSG00000160226.15
5315,ENSG00000167600.13
5316,ENSG00000233073.1
5317,ENSG00000187950.8
5318,ENSG00000224961.1
5319,ENSG00000128298.16
5320,ENSG00000261996.1
5321,ENSG00000269489.1
5322,ENSG00000197930.12
5323,ENSG00000221818.8
5324,ENSG00000180879.13
5325,ENSG00000110203.8
5326,ENSG00000100372.14
5327,ENSG00000196712.16
5328,ENSG00000267272.5
5329,ENSG00000014257.15
5330,ENSG00000124493.13
5331,ENSG00000113140.10
5332,ENSG00000174498.13
5333,ENSG00000121741.16
5334,ENSG00000196405.12
5335,ENSG00000223814.1
5336,ENSG00000231721.6
5337,ENSG00000224577.1
5338,ENSG00000279110.1
5339,ENSG00000198435.3
5340,ENSG00000048740.17
5341,ENSG00000156959.8
5342,ENSG00000162896.5
5343,ENSG00000110536.13
5344,ENSG00000276790.1
5345,ENSG00000262370.5
5346,ENSG00000272405.1
5347,ENSG00000255690.2
5348,ENSG00000197021.8
5349,ENSG00000205334.2
5350,ENSG00000272636.3
5351,ENSG00000186283.13
5352,ENSG00000246627.6
5353,ENSG00000042088.13
5354,ENSG00000165591.6
5355,ENSG00000196136.16
5356,ENSG00000151726.13
5357,ENSG00000125166.12
5358,ENSG00000118729.11
5359,ENSG00000089876.11
5360,ENSG00000101294.16
5361,ENSG00000136146.14
5362,ENSG00000197584.11
5363,ENSG00000196196.2
5364,ENSG00000196935.8
5365,ENSG00000108448.20
5366,ENSG00000122741.15
5367,ENSG00000146281.5
5368,ENSG00000220685.3
5369,ENSG00000174695.9
5370,ENSG00000159788.18
5371,ENSG00000197149.5
5372,ENSG00000115461.4
5373,ENSG00000162522.10
5374,ENSG00000258429.1
5375,ENSG00000176946.11
5376,ENSG00000142541.16
5377,ENSG00000127463.13
5378,ENSG00000263970.1
5379,ENSG00000280913.2
5380,ENSG00000151468.10
5381,ENSG00000268536.1
5382,ENSG00000231121.3
5383,ENSG00000137171.14
5384,ENSG00000243716.10
5385,ENSG00000180535.3
5386,ENSG00000188372.14
5387,ENSG00000281932.1
5388,ENSG00000106366.8
5389,ENSG00000260465.1
5390,ENSG00000224003.1
5391,ENSG00000157404.15
5392,ENSG00000196781.13
5393,ENSG00000140153.17
5394,ENSG00000176933.5
5395,ENSG00000103148.15
5396,ENSG00000067248.9
5397,ENSG00000227640.2
5398,ENSG00000091536.16
5399,ENSG00000141959.16
5400,ENSG00000268565.1
5401,ENSG00000081277.11
5402,ENSG00000267069.1
5403,ENSG00000273274.1
5404,ENSG00000218416.4
5405,ENSG00000167037.18
5406,ENSG00000262831.1
5407,ENSG00000274415.1
5408,ENSG00000271936.1
5409,ENSG00000168228.14
5410,ENSG00000183751.14
5411,ENSG00000181097.5
5412,ENSG00000147437.9
5413,ENSG00000171219.8
5414,ENSG00000248787.1
5415,ENSG00000003756.16
5416,ENSG00000259663.2
5417,ENSG00000279144.1
5418,ENSG00000162882.14
5419,ENSG00000127241.16
5420,ENSG00000177106.14
5421,ENSG00000272789.1
5422,ENSG00000153094.21
5423,ENSG00000267405.1
5424,ENSG00000156381.8
5425,ENSG00000163904.12
5426,ENSG00000169126.15
5427,ENSG00000111321.10
5428,ENSG00000159208.15
5429,ENSG00000183160.8
5430,ENSG00000232176.1
5431,ENSG00000136935.13
5432,ENSG00000178252.17
5433,ENSG00000165138.16
5434,ENSG00000090263.15
5435,ENSG00000166263.13
5436,ENSG00000213639.9
5437,ENSG00000123609.10
5438,ENSG00000129195.15
5439,ENSG00000138821.12
5440,ENSG00000134321.11
5441,ENSG00000147789.15
5442,ENSG00000165879.8
5443,ENSG00000170364.12
5444,ENSG00000245970.2
5445,ENSG00000138079.13
5446,ENSG00000234722.3
5447,ENSG00000185896.10
5448,ENSG00000107290.13
5449,ENSG00000224086.5
5450,ENSG00000228242.6
5451,ENSG00000145354.9
5452,ENSG00000253541.1
5453,ENSG00000154781.15
5454,ENSG00000197912.13
5455,ENSG00000227492.1
5456,ENSG00000024862.16
5457,ENSG00000257335.8
5458,ENSG00000268949.1
5459,ENSG00000197296.5
5460,ENSG00000198720.12
5461,ENSG00000259982.1
5462,ENSG00000259138.1
5463,ENSG00000170606.13
5464,ENSG00000110148.9
5465,ENSG00000134014.16
5466,ENSG00000162747.9
5467,ENSG00000277152.1
5468,ENSG00000087095.12
5469,ENSG00000125835.17
5470,ENSG00000281468.1
5471,ENSG00000124507.10
5472,ENSG00000269873.1
5473,ENSG00000279982.1
5474,ENSG00000250651.1
5475,ENSG00000109736.14
5476,ENSG00000213903.8
5477,ENSG00000213790.2
5478,ENSG00000182704.7
5479,ENSG00000215196.4
5480,ENSG00000276131.1
5481,ENSG00000174808.11
5482,ENSG00000135211.5
5483,ENSG00000128309.16
5484,ENSG00000122707.11
5485,ENSG00000180739.13
5486,ENSG00000161920.9
5487,ENSG00000267278.5
5488,ENSG00000237187.8
5489,ENSG00000166793.10
5490,ENSG00000040199.18
5491,ENSG00000197081.12
5492,ENSG00000157856.10
5493,ENSG00000164342.12
5494,ENSG00000011451.17
5495,ENSG00000267270.5
5496,ENSG00000081052.11
5497,ENSG00000260051.1
5498,ENSG00000188672.16
5499,ENSG00000243024.6
5500,ENSG00000105366.15
5501,ENSG00000180425.10
5502,ENSG00000204264.8
5503,ENSG00000139926.15
5504,ENSG00000185551.12
5505,ENSG00000170381.12
5506,ENSG00000170345.9
5507,ENSG00000204178.9
5508,ENSG00000077942.17
5509,ENSG00000241556.1
5510,ENSG00000271605.5
5511,ENSG00000186628.12
5512,ENSG00000254162.1
5513,ENSG00000280327.1
5514,ENSG00000105131.7
5515,ENSG00000076513.16
5516,ENSG00000254245.2
5517,ENSG00000149534.8
5518,ENSG00000095713.13
5519,ENSG00000228701.1
5520,ENSG00000010270.13
5521,ENSG00000162004.16
5522,ENSG00000196628.13
5523,ENSG00000270059.1
5524,ENSG00000268903.1
5525,ENSG00000132970.12
5526,ENSG00000107960.10
5527,ENSG00000187952.9
5528,ENSG00000164048.13
5529,ENSG00000258232.2
5530,ENSG00000234899.9
5531,ENSG00000124207.16
5532,ENSG00000273108.1
5533,ENSG00000140829.11
5534,ENSG00000272942.1
5535,ENSG00000075415.12
5536,ENSG00000114491.13
5537,ENSG00000273615.1
5538,ENSG00000155085.15
5539,ENSG00000279508.1
5540,ENSG00000139697.11
5541,ENSG00000115325.13
5542,ENSG00000145555.14
5543,ENSG00000133835.14
5544,ENSG00000268093.1
5545,ENSG00000204653.9
5546,ENSG00000136014.11
5547,ENSG00000105298.13
5548,ENSG00000141076.17
5549,ENSG00000260267.1
5550,ENSG00000185386.14
5551,ENSG00000143340.6
5552,ENSG00000040487.12
5553,ENSG00000261762.1
5554,ENSG00000141371.12
5555,ENSG00000075336.11
5556,ENSG00000164008.13
5557,ENSG00000242255.1
5558,ENSG00000232629.8
5559,ENSG00000189433.5
5560,ENSG00000170881.4
5561,ENSG00000205238.9
5562,ENSG00000196917.5
5563,ENSG00000174989.12
5564,ENSG00000228212.1
5565,ENSG00000177303.9
5566,ENSG00000205622.9
5567,ENSG00000180346.3
5568,ENSG00000169764.14
5569,ENSG00000151576.10
5570,ENSG00000250986.1
5571,ENSG00000054179.11
5572,ENSG00000033800.13
5573,ENSG00000250208.6
5574,ENSG00000143333.6
5575,ENSG00000165695.9
5576,ENSG00000157514.16
5577,ENSG00000164530.13
5578,ENSG00000184154.12
5579,ENSG00000135931.17
5580,ENSG00000253549.5
5581,ENSG00000246695.7
5582,ENSG00000103196.11
5583,ENSG00000226239.1
5584,ENSG00000243468.5
5585,ENSG00000115414.18
5586,ENSG00000189241.6
5587,ENSG00000256751.5
5588,ENSG00000183323.12
5589,ENSG00000184492.6
5590,ENSG00000275441.1
5591,ENSG00000230562.3
5592,ENSG00000130035.6
5593,ENSG00000203852.3
5594,ENSG00000260920.2
5595,ENSG00000273365.1
5596,ENSG00000166169.16
5597,ENSG00000100027.14
5598,ENSG00000180370.10
5599,ENSG00000154328.15
5600,ENSG00000196177.12
5601,ENSG00000242550.5
5602,ENSG00000089053.12
5603,ENSG00000139505.11
5604,ENSG00000241351.2
5605,ENSG00000232956.8
5606,ENSG00000164880.15
5607,ENSG00000259134.5
5608,ENSG00000224897.6
5609,ENSG00000278376.1
5610,ENSG00000160172.10
5611,ENSG00000260391.2
5612,ENSG00000224858.5
5613,ENSG00000117748.9
5614,ENSG00000168566.11
5615,ENSG00000168887.10
5616,ENSG00000112041.12
5617,ENSG00000138796.15
5618,ENSG00000129474.15
5619,ENSG00000188522.14
5620,ENSG00000113430.9
5621,ENSG00000224621.1
5622,ENSG00000277715.1
5623,ENSG00000239552.2
5624,ENSG00000173868.11
5625,ENSG00000124217.4
5626,ENSG00000274383.1
5627,ENSG00000125845.6
5628,ENSG00000261456.5
5629,ENSG00000236811.1
5630,ENSG00000276855.1
5631,ENSG00000173210.19
5632,ENSG00000266964.5
5633,ENSG00000125148.6
5634,ENSG00000130734.9
5635,ENSG00000146090.15
5636,ENSG00000164896.19
5637,ENSG00000101938.14
5638,ENSG00000132646.10
5639,ENSG00000227508.6
5640,ENSG00000144407.9
5641,ENSG00000233198.3
5642,ENSG00000272563.1
5643,ENSG00000185522.8
5644,ENSG00000272836.1
5645,ENSG00000205810.8
5646,ENSG00000158985.13
5647,ENSG00000227141.2
5648,ENSG00000260197.1
5649,ENSG00000134962.6
5650,ENSG00000169194.9
5651,ENSG00000109911.17
5652,ENSG00000072858.10
5653,ENSG00000267060.5
5654,ENSG00000026652.13
5655,ENSG00000116062.14
5656,ENSG00000227155.7
5657,ENSG00000164050.12
5658,ENSG00000132846.5
5659,ENSG00000156515.21
5660,ENSG00000183072.9
5661,ENSG00000279825.1
5662,ENSG00000198225.5
5663,ENSG00000213876.4
5664,ENSG00000185834.10
5665,ENSG00000271664.1
5666,ENSG00000067836.12
5667,ENSG00000124593.14
5668,ENSG00000109339.18
5669,ENSG00000073711.10
5670,ENSG00000159905.14
5671,ENSG00000176208.8
5672,ENSG00000147138.1
5673,ENSG00000170153.10
5674,ENSG00000180385.8
5675,ENSG00000223382.3
5676,ENSG00000077274.8
5677,ENSG00000157766.15
5678,ENSG00000128578.9
5679,ENSG00000257390.5
5680,ENSG00000116031.8
5681,ENSG00000174483.19
5682,ENSG00000010438.16
5683,ENSG00000137142.4
5684,ENSG00000167136.6
5685,ENSG00000223799.1
5686,ENSG00000113448.16
5687,ENSG00000259877.2
5688,ENSG00000269097.1
5689,ENSG00000234127.8
5690,ENSG00000112110.9
5691,ENSG00000005238.19
5692,ENSG00000163171.7
5693,ENSG00000137860.11
5694,ENSG00000122585.7
5695,ENSG00000232075.1
5696,ENSG00000164626.8
5697,ENSG00000031698.12
5698,ENSG00000120549.15
5699,ENSG00000111640.14
5700,ENSG00000185495.10
5701,ENSG00000204410.14
5702,ENSG00000136247.14
5703,ENSG00000112294.12
5704,ENSG00000166106.3
5705,ENSG00000102359.5
5706,ENSG00000275056.1
5707,ENSG00000239474.6
5708,ENSG00000011258.15
5709,ENSG00000092201.9
5710,ENSG00000187634.10
5711,ENSG00000152763.16
5712,ENSG00000279159.1
5713,ENSG00000093217.9
5714,ENSG00000076555.15
5715,ENSG00000272689.1
5716,ENSG00000148053.15
5717,ENSG00000104140.6
5718,ENSG00000102805.13
5719,ENSG00000235192.1
5720,ENSG00000167110.16
5721,ENSG00000137225.12
5722,ENSG00000188501.11
5723,ENSG00000180185.11
5724,ENSG00000169403.11
5725,ENSG00000171307.18
5726,ENSG00000273173.5
5727,ENSG00000140451.12
5728,ENSG00000133069.14
5729,ENSG00000174599.5
5730,ENSG00000237928.5
5731,ENSG00000267388.1
5732,ENSG00000146731.10
5733,ENSG00000172867.3
5734,ENSG00000090266.12
5735,ENSG00000081377.16
5736,ENSG00000105619.13
5737,ENSG00000164520.11
5738,ENSG00000233337.1
5739,ENSG00000271699.5
5740,ENSG00000163623.9
5741,ENSG00000123545.5
5742,ENSG00000168040.4
5743,ENSG00000119203.13
5744,ENSG00000160188.9
5745,ENSG00000148498.15
5746,ENSG00000260830.1
5747,ENSG00000129472.12
5748,ENSG00000187860.10
5749,ENSG00000197275.12
5750,ENSG00000204072.3
5751,ENSG00000138311.15
5752,ENSG00000136108.14
5753,ENSG00000007306.14
5754,ENSG00000130304.16
5755,ENSG00000149289.10
5756,ENSG00000103343.12
5757,ENSG00000213930.11
5758,ENSG00000141551.14
5759,ENSG00000206530.8
5760,ENSG00000038358.14
5761,ENSG00000276814.1
5762,ENSG00000148444.15
5763,ENSG00000171877.19
5764,ENSG00000185475.8
5765,ENSG00000275029.1
5766,ENSG00000132000.11
5767,ENSG00000139644.12
5768,ENSG00000235453.7
5769,ENSG00000002822.15
5770,ENSG00000078898.6
5771,ENSG00000274251.1
5772,ENSG00000198208.11
5773,ENSG00000248538.6
5774,ENSG00000226674.8
5775,ENSG00000197550.3
5776,ENSG00000227388.2
5777,ENSG00000124171.8
5778,ENSG00000255201.1
5779,ENSG00000068028.17
5780,ENSG00000232656.7
5781,ENSG00000085733.15
5782,ENSG00000143633.12
5783,ENSG00000153303.16
5784,ENSG00000215475.4
5785,ENSG00000280178.1
5786,ENSG00000273442.1
5787,ENSG00000197859.9
5788,ENSG00000185052.11
5789,ENSG00000253710.2
5790,ENSG00000278041.1
5791,ENSG00000137502.9
5792,ENSG00000248468.1
5793,ENSG00000205221.12
5794,ENSG00000213399.3
5795,ENSG00000116685.15
5796,ENSG00000136682.14
5797,ENSG00000255108.1
5798,ENSG00000218631.1
5799,ENSG00000143514.16
5800,ENSG00000182545.6
5801,ENSG00000182327.7
5802,ENSG00000176894.9
5803,ENSG00000243509.4
5804,ENSG00000124615.17
5805,ENSG00000136045.11
5806,ENSG00000137880.5
5807,ENSG00000244617.2
5808,ENSG00000204837.3
5809,ENSG00000205534.6
5810,ENSG00000178445.8
5811,ENSG00000250021.7
5812,ENSG00000097096.8
5813,ENSG00000088451.10
5814,ENSG00000257949.6
5815,ENSG00000067842.17
5816,ENSG00000153071.14
5817,ENSG00000228887.3
5818,ENSG00000146592.16
5819,ENSG00000228863.8
5820,ENSG00000144485.10
5821,ENSG00000173110.7
5822,ENSG00000243230.1
5823,ENSG00000180673.9
5824,ENSG00000245848.2
5825,ENSG00000106290.14
5826,ENSG00000183379.8
5827,ENSG00000138375.12
5828,ENSG00000137501.16
5829,ENSG00000012232.8
5830,ENSG00000279187.1
5831,ENSG00000111674.8
5832,ENSG00000157379.13
5833,ENSG00000112144.15
5834,ENSG00000131831.17
5835,ENSG00000133943.20
5836,ENSG00000243071.1
5837,ENSG00000222328.1
5838,ENSG00000006047.12
5839,ENSG00000152939.14
5840,ENSG00000176244.6
5841,ENSG00000225210.9
5842,ENSG00000213889.10
5843,ENSG00000277150.1
5844,ENSG00000151967.18
5845,ENSG00000164330.16
5846,ENSG00000275342.4
5847,ENSG00000227533.5
5848,ENSG00000103319.11
5849,ENSG00000236935.1
5850,ENSG00000196503.2
5851,ENSG00000001626.14
5852,ENSG00000188153.12
5853,ENSG00000134825.13
5854,ENSG00000254087.7
5855,ENSG00000158014.14
5856,ENSG00000235001.3
5857,ENSG00000122545.17
5858,ENSG00000188559.13
5859,ENSG00000122642.10
5860,ENSG00000249755.2
5861,ENSG00000236699.8
5862,ENSG00000253661.1
5863,ENSG00000249628.2
5864,ENSG00000129055.12
5865,ENSG00000145075.11
5866,ENSG00000231256.7
5867,ENSG00000173890.16
5868,ENSG00000186810.7
5869,ENSG00000225975.6
5870,ENSG00000149488.12
5871,ENSG00000280193.1
5872,ENSG00000144451.18
5873,ENSG00000112214.10
5874,ENSG00000198237.8
5875,ENSG00000124813.20
5876,ENSG00000165416.14
5877,ENSG00000272896.1
5878,ENSG00000189319.13
5879,ENSG00000254109.5
5880,ENSG00000183801.7
5881,ENSG00000127589.4
5882,ENSG00000230445.4
5883,ENSG00000107738.19
5884,ENSG00000213971.7
5885,ENSG00000267387.1
5886,ENSG00000197872.11
5887,ENSG00000188389.10
5888,ENSG00000180884.9
5889,ENSG00000204839.8
5890,ENSG00000157764.12
5891,ENSG00000154447.14
5892,ENSG00000151348.13
5893,ENSG00000138771.14
5894,ENSG00000237036.4
5895,ENSG00000139767.8
5896,ENSG00000138029.13
5897,ENSG00000081148.11
5898,ENSG00000117984.12
5899,ENSG00000162997.15
5900,ENSG00000260325.1
5901,ENSG00000129534.13
5902,ENSG00000237263.1
5903,ENSG00000272841.1
5904,ENSG00000015520.14
5905,ENSG00000113368.11
5906,ENSG00000244716.3
5907,ENSG00000197535.14
5908,ENSG00000130255.12
5909,ENSG00000152154.10
5910,ENSG00000138709.17
5911,ENSG00000266900.1
5912,ENSG00000176920.11
5913,ENSG00000272644.1
5914,ENSG00000274220.1
5915,ENSG00000109101.7
5916,ENSG00000138131.3
5917,ENSG00000214700.5
5918,ENSG00000236015.1
5919,ENSG00000100311.16
5920,ENSG00000161921.14
5921,ENSG00000246560.2
5922,ENSG00000274281.1
5923,ENSG00000133063.15
5924,ENSG00000270001.1
5925,ENSG00000183579.15
5926,ENSG00000021776.10
5927,ENSG00000236859.6
5928,ENSG00000114446.4
5929,ENSG00000279114.1
5930,ENSG00000259146.3
5931,ENSG00000151490.13
5932,ENSG00000132376.19
5933,ENSG00000166289.5
5934,ENSG00000196366.3
5935,ENSG00000058866.14
5936,ENSG00000131650.13
5937,ENSG00000065320.8
5938,ENSG00000260279.2
5939,ENSG00000167754.12
5940,ENSG00000163827.12
